account_id,customer_id,account_type,account_number,ifsc_routing_code,currency,current_balance,available_balance,credit_limit,interest_rate_pct,account_status,opened_date,last_transaction_date,overdraft_allowed,joint_account,bank_name,branch_code
ACC0006436,CUST005189,CHECKING,8886172027,BANK8026,USD,24103.61,24068.78,,,CLOSED,2022-05-04,2022-07-23,True,False,Citibank,BR499
ACC0006437,CUST003613,CHECKING,4787787750,BANK6226,USD,6523.08,5861.68,,,ACTIVE,2013-03-22,2023-05-11,True,True,HDFC Bank,BR986
ACC0006438,CUST003135,CHECKING,7439064104,BANK3202,USD,8574.4,7434.21,,,ACTIVE,2022-11-30,2023-01-15,False,False,Bank of America,BR183
ACC0006439,CUST001326,CREDIT,9272260894,BANK3149,GBP,23026.43,20178.88,38165.25,,CLOSED,2025-05-26,2025-09-11,True,False,Axis Bank,BR308
ACC0006440,CUST009395,CHECKING,4128729245,BANK3603,USD,0.0,0.0,,,ACTIVE,2024-06-28,2025-09-24,True,False,Bank of America,BR196
ACC0006441,CUST009695,SAVINGS,2845619252,BANK1818,USD,7490.36,7367.3,,2.36,CLOSED,2019-05-20,2024-10-25,True,False,HDFC Bank,BR587
ACC0006442,CUST002276,FIXED_DEPOSIT,8716153386,BANK8738,USD,32913.54,31840.9,,0.51,ACTIVE,2025-07-18,2026-03-08,True,False,Wells Fargo,BR621
ACC0006443,CUST005579,CHECKING,7116750884,BANK8310,USD,3169.25,3017.19,,,ACTIVE,2010-05-26,2018-11-30,False,False,Chase,BR222
ACC0006444,CUST004147,INVESTMENT,5362083698,BANK5753,USD,18316.68,18205.2,,,DORMANT,2023-09-08,2024-09-16,False,True,ICICI Bank,BR104
ACC0006445,CUST003496,INVESTMENT,2522072009,BANK9405,USD,32010.92,30977.8,,,DORMANT,2025-03-12,2025-07-11,True,True,Bank of America,BR394
ACC0006446,CUST000303,CHECKING,2201796917,BANK2239,USD,20476.23,18280.05,,,FROZEN,2019-09-20,2022-09-24,False,False,Axis Bank,BR991
ACC0006447,CUST001055,SAVINGS,6934076116,BANK4500,EUR,24056.25,23096.85,,2.09,CLOSED,2021-08-04,2024-04-19,True,False,Citibank,BR972
ACC0006448,CUST008139,CREDIT,1687104784,BANK2424,USD,28891.79,26257.15,76714.34,,DORMANT,2025-03-11,2025-10-07,True,False,Axis Bank,BR781
ACC0006449,CUST007056,CHECKING,4695374272,BANK4304,INR,0.0,0.0,,,ACTIVE,2018-06-17,2026-04-01,True,False,Chase,BR792
ACC0006450,CUST007815,INVESTMENT,5939563487,BANK1192,INR,1734.48,1565.61,,,ACTIVE,2024-02-10,2024-06-20,True,False,ICICI Bank,BR671
ACC0006451,CUST008966,CREDIT,2880342542,BANK9624,EUR,0.0,0.0,0.0,,CLOSED,2024-02-09,2024-04-13,True,False,Axis Bank,BR153
ACC0006452,CUST008328,INVESTMENT,3272841177,BANK3913,GBP,18459.98,17213.54,,,ACTIVE,2023-01-17,2023-08-08,False,False,Wells Fargo,BR765
ACC0006453,CUST006176,CHECKING,3326263039,BANK3223,INR,10476.64,9264.27,,,ACTIVE,2025-08-14,2025-11-03,False,False,ICICI Bank,BR377
ACC0006454,CUST004851,INVESTMENT,5738120796,BANK6600,USD,28339.94,26798.61,,,ACTIVE,2016-09-20,2022-01-19,False,False,ICICI Bank,BR740
ACC0006455,CUST000982,SAVINGS,1323967562,BANK4497,USD,16232.62,14152.91,,1.76,ACTIVE,2025-08-03,2026-01-09,True,True,Axis Bank,BR557
ACC0006456,CUST009346,SAVINGS,9019989601,BANK7507,EUR,17294.35,16838.62,,1.14,ACTIVE,2021-07-15,2024-06-06,True,False,Citibank,BR948
ACC0006457,CUST005844,FIXED_DEPOSIT,3110416532,BANK6706,USD,27441.7,26542.92,,1.37,ACTIVE,2020-11-12,2021-10-29,True,False,ICICI Bank,BR560
ACC0006458,CUST008023,CHECKING,8000998223,BANK9918,USD,42573.53,38468.99,,,CLOSED,2025-09-10,2025-10-13,False,False,HDFC Bank,BR952
ACC0006459,CUST006323,FIXED_DEPOSIT,7991823151,BANK4983,USD,0.0,0.0,,0.54,ACTIVE,2025-04-04,2026-02-15,False,False,Axis Bank,BR571
ACC0006460,CUST006630,FIXED_DEPOSIT,7856294249,BANK6435,USD,14397.89,13845.08,,0.82,ACTIVE,2023-11-11,2024-08-11,True,False,Chase,BR682
ACC0006461,CUST000528,CREDIT,2758015128,BANK1783,USD,0.0,0.0,0.0,,ACTIVE,2020-02-06,2025-01-28,False,False,Axis Bank,BR520
ACC0006462,CUST001313,CHECKING,3788269781,BANK1766,USD,0.0,0.0,,,ACTIVE,2025-08-11,2025-11-26,False,False,Chase,BR392
ACC0006463,CUST002416,CREDIT,4711529414,BANK9427,EUR,30558.05,27514.95,96587.66,,ACTIVE,2019-12-12,2023-11-02,False,False,ICICI Bank,BR321
ACC0006464,CUST003108,INVESTMENT,9172628146,BANK5240,GBP,2544.96,2393.58,,,CLOSED,2018-02-20,2022-01-21,False,False,Chase,BR415
ACC0006465,CUST007298,SAVINGS,1731164001,BANK3201,USD,18916.63,16202.47,,0.69,DORMANT,2024-09-08,2025-01-16,True,False,Axis Bank,BR724
ACC0006466,CUST004109,CHECKING,5185599145,BANK4555,USD,330.86,303.56,,,ACTIVE,2018-04-11,2021-04-24,False,False,Wells Fargo,BR200
ACC0006467,CUST001001,SAVINGS,8397236205,BANK5229,USD,0.0,0.0,,2.75,ACTIVE,2017-12-18,2019-03-31,False,False,Axis Bank,BR243
ACC0006468,CUST009788,INVESTMENT,4066690495,BANK1239,USD,39729.85,39403.89,,,ACTIVE,2024-09-21,2024-09-23,False,False,HDFC Bank,BR914
ACC0006469,CUST000302,INVESTMENT,1317672350,BANK8667,EUR,28328.33,27857.16,,,ACTIVE,2020-05-10,2025-12-26,True,False,Chase,BR851
ACC0006470,CUST003304,CREDIT,2402963013,BANK1377,USD,0.0,0.0,0.0,,DORMANT,2021-02-21,2022-04-12,False,False,Chase,BR100
ACC0006471,CUST005588,INVESTMENT,7472550246,BANK1927,EUR,48121.86,46617.84,,,FROZEN,2022-10-25,2024-04-27,True,False,Chase,BR518
ACC0006472,CUST009618,FIXED_DEPOSIT,4225589567,BANK5457,USD,29649.64,28305.34,,4.35,CLOSED,2025-10-01,2026-02-05,False,True,Citibank,BR330
ACC0006473,CUST000692,INVESTMENT,6761957248,BANK8416,USD,69170.84,68549.15,,,DORMANT,2013-07-16,2021-05-21,False,False,ICICI Bank,BR801
ACC0006474,CUST002276,CHECKING,9176621043,BANK5355,USD,23621.47,20312.04,,,CLOSED,2023-07-06,2024-08-12,False,True,Wells Fargo,BR399
ACC0006475,CUST007979,INVESTMENT,2744989049,BANK9835,USD,185.04,164.08,,,ACTIVE,2022-03-28,2023-02-26,True,False,ICICI Bank,BR221
ACC0006476,CUST007333,SAVINGS,8709407005,BANK9734,USD,16101.61,13837.05,,2.04,DORMANT,2019-05-23,2019-06-01,True,False,Wells Fargo,BR669
ACC0006477,CUST005258,SAVINGS,9605970460,BANK4089,EUR,31890.09,28911.7,,3.53,ACTIVE,2022-08-07,2024-11-21,True,True,ICICI Bank,BR173
ACC0006478,CUST002031,FIXED_DEPOSIT,8273435732,BANK1100,EUR,0.0,0.0,,1.35,ACTIVE,2024-03-20,2025-01-15,False,False,Bank of America,BR774
ACC0006479,CUST004651,INVESTMENT,6712734362,BANK4796,INR,20493.92,20276.03,,,ACTIVE,2020-12-28,2026-03-03,False,False,ICICI Bank,BR495
ACC0006480,CUST004945,FIXED_DEPOSIT,1392736639,BANK5217,GBP,24207.28,23132.05,,3.29,ACTIVE,2016-03-11,2025-12-05,True,False,Bank of America,BR171
ACC0006481,CUST002766,CHECKING,6774406970,BANK4804,USD,35231.56,32185.71,,,FROZEN,2024-01-10,2026-03-14,False,False,HDFC Bank,BR492
ACC0006482,CUST003649,FIXED_DEPOSIT,4210321451,BANK1538,USD,26881.18,25365.62,,1.09,ACTIVE,2021-10-03,2022-05-24,True,False,Bank of America,BR276
ACC0006483,CUST001016,INVESTMENT,9347882948,BANK9631,INR,26895.6,24520.99,,,ACTIVE,2024-08-25,2025-06-12,False,False,Bank of America,BR768
ACC0006484,CUST005148,CHECKING,2630086478,BANK5337,EUR,8156.01,7615.18,,,FROZEN,2021-10-03,2024-12-06,True,False,Wells Fargo,BR541
ACC0006485,CUST002707,FIXED_DEPOSIT,6223427741,BANK1281,USD,0.0,0.0,,3.28,ACTIVE,2020-04-24,2021-11-21,True,False,Axis Bank,BR426
ACC0006486,CUST007982,SAVINGS,4416806990,BANK9492,USD,8116.33,8019.64,,1.76,ACTIVE,2019-05-30,2022-12-20,True,False,Wells Fargo,BR860
ACC0006487,CUST006521,SAVINGS,2057764700,BANK7784,GBP,14275.01,12406.21,,3.24,DORMANT,2023-10-14,2025-05-06,True,True,Chase,BR968
ACC0006488,CUST002977,CHECKING,4793407217,BANK9598,USD,16342.55,14247.46,,,ACTIVE,2017-01-09,2022-03-21,False,False,HDFC Bank,BR366
ACC0006489,CUST004346,CREDIT,7223449522,BANK6265,USD,15057.75,12803.0,39025.17,,FROZEN,2016-06-11,2017-09-27,True,False,HDFC Bank,BR515
ACC0006490,CUST001317,CHECKING,1877500099,BANK8952,EUR,0.0,0.0,,,ACTIVE,2021-06-24,2026-04-13,True,False,Axis Bank,BR475
ACC0006491,CUST002379,CREDIT,2683479300,BANK2796,USD,15777.95,15285.48,45991.4,,ACTIVE,2019-04-16,2021-09-22,True,False,Bank of America,BR948
ACC0006492,CUST003980,CREDIT,6653574236,BANK9919,INR,34773.59,31848.59,86190.4,,FROZEN,2025-09-27,2026-01-30,False,False,ICICI Bank,BR209
ACC0006493,CUST002900,CHECKING,4247930171,BANK5815,USD,4854.38,4483.67,,,ACTIVE,2019-05-27,2022-07-24,True,False,ICICI Bank,BR705
ACC0006494,CUST003200,SAVINGS,8363332881,BANK3995,EUR,0.0,0.0,,0.71,ACTIVE,2023-08-06,2026-03-11,False,True,HDFC Bank,BR845
ACC0006495,CUST000890,INVESTMENT,5532975621,BANK3421,EUR,10138.58,9468.69,,,ACTIVE,2025-02-23,2025-06-25,False,False,Wells Fargo,BR128
ACC0006496,CUST005908,INVESTMENT,6718922210,BANK4851,INR,7040.34,6776.5,,,ACTIVE,2025-07-05,2025-12-27,False,False,Wells Fargo,BR320
ACC0006497,CUST002264,SAVINGS,4639020995,BANK6584,EUR,4339.81,4128.21,,3.28,FROZEN,2017-03-05,2025-10-30,False,False,Citibank,BR667
ACC0006498,CUST001493,CHECKING,1111452263,BANK7232,USD,23851.95,20294.31,,,ACTIVE,2023-02-18,2025-05-04,True,False,Bank of America,BR147
ACC0006499,CUST006559,INVESTMENT,1353473986,BANK2555,USD,27322.56,26892.13,,,ACTIVE,2021-01-16,2022-05-09,False,False,Bank of America,BR755
ACC0006500,CUST000299,SAVINGS,8010893866,BANK2773,INR,30665.2,27043.37,,1.19,ACTIVE,2011-10-15,2023-06-26,False,False,HDFC Bank,BR633
ACC0006501,CUST002357,CHECKING,4407322768,BANK8912,GBP,14233.3,13178.19,,,ACTIVE,2013-08-27,2025-02-12,True,False,HDFC Bank,BR985
ACC0006502,CUST005994,FIXED_DEPOSIT,5004868046,BANK6996,GBP,7161.31,6826.54,,4.17,ACTIVE,2017-05-07,2023-12-06,True,False,Chase,BR740
ACC0006503,CUST003813,CREDIT,4163278343,BANK1746,USD,38971.56,36992.6,90951.73,,ACTIVE,2014-11-17,2024-07-30,True,False,Wells Fargo,BR749
ACC0006504,CUST001440,INVESTMENT,2666551304,BANK8552,USD,21408.13,19381.7,,,ACTIVE,2025-01-05,2025-06-13,True,True,HDFC Bank,BR335
ACC0006505,CUST003727,CHECKING,2449460109,BANK9246,USD,6141.48,5328.08,,,ACTIVE,2022-11-02,2025-07-21,True,False,Wells Fargo,BR203
ACC0006506,CUST007508,CHECKING,8926322438,BANK2643,USD,47864.16,44862.21,,,ACTIVE,2014-10-07,2025-11-05,True,True,Chase,BR762
ACC0006507,CUST003266,FIXED_DEPOSIT,1261714221,BANK5670,USD,36789.23,33243.25,,1.69,FROZEN,2025-02-25,2026-02-01,True,False,Chase,BR726
ACC0006508,CUST000241,FIXED_DEPOSIT,8662879560,BANK8860,USD,14765.9,12980.64,,2.83,ACTIVE,2014-07-02,2019-10-25,False,False,Axis Bank,BR741
ACC0006509,CUST009328,CREDIT,4361492695,BANK1509,GBP,28759.9,24849.78,54772.69,,ACTIVE,2009-10-29,2024-09-13,True,False,Chase,BR494
ACC0006510,CUST008455,INVESTMENT,4946163008,BANK7308,EUR,0.0,0.0,,,DORMANT,2025-10-04,2026-04-02,True,False,HDFC Bank,BR708
ACC0006511,CUST000243,FIXED_DEPOSIT,8684988653,BANK2711,USD,36912.2,34791.26,,3.34,ACTIVE,2024-02-08,2025-10-20,False,False,Citibank,BR874
ACC0006512,CUST009953,INVESTMENT,4457565149,BANK3491,USD,6488.82,5815.09,,,ACTIVE,2022-01-26,2023-02-21,True,False,Wells Fargo,BR394
ACC0006513,CUST007302,CHECKING,6150816792,BANK2742,USD,0.0,0.0,,,ACTIVE,2025-01-15,2025-07-27,True,True,Bank of America,BR103
ACC0006514,CUST001736,FIXED_DEPOSIT,6005742466,BANK5427,EUR,2589.53,2299.55,,3.07,ACTIVE,2019-12-16,2020-12-19,True,False,ICICI Bank,BR596
ACC0006515,CUST005052,FIXED_DEPOSIT,9373721408,BANK7361,GBP,5560.36,5358.25,,0.96,FROZEN,2017-01-08,2025-10-24,True,True,HDFC Bank,BR185
ACC0006516,CUST007008,SAVINGS,3628071017,BANK2131,USD,26198.94,24010.76,,3.49,CLOSED,2021-07-01,2021-07-16,True,True,Wells Fargo,BR684
ACC0006517,CUST001398,INVESTMENT,7027669318,BANK8801,GBP,18201.87,16457.29,,,DORMANT,2022-04-12,2022-11-05,True,False,ICICI Bank,BR440
ACC0006518,CUST006205,INVESTMENT,2626025328,BANK2609,USD,0.0,0.0,,,ACTIVE,2024-03-23,2025-12-05,True,False,ICICI Bank,BR800
ACC0006519,CUST005692,FIXED_DEPOSIT,8611155730,BANK4521,EUR,29980.86,29593.13,,3.66,ACTIVE,2024-09-10,2026-01-05,False,False,HDFC Bank,BR256
ACC0006520,CUST008465,SAVINGS,7549362210,BANK4169,INR,0.0,0.0,,2.61,ACTIVE,2020-11-22,2023-08-16,False,True,Chase,BR516
ACC0006521,CUST007421,FIXED_DEPOSIT,2455489890,BANK5544,INR,9232.03,8123.31,,2.63,FROZEN,2014-05-31,2022-04-05,False,False,HDFC Bank,BR237
ACC0006522,CUST009837,SAVINGS,9102976267,BANK7964,INR,19467.76,19361.88,,4.35,ACTIVE,2024-08-30,2025-03-23,True,False,Bank of America,BR800
ACC0006523,CUST008786,FIXED_DEPOSIT,7363477153,BANK7814,USD,6133.49,5483.97,,1.31,ACTIVE,2022-06-25,2023-08-27,True,False,Bank of America,BR367
ACC0006524,CUST009664,INVESTMENT,5490604152,BANK4960,USD,15814.67,15574.1,,,DORMANT,2025-03-04,2025-04-23,False,False,ICICI Bank,BR794
ACC0006525,CUST007784,CHECKING,6452335595,BANK7262,EUR,9129.75,8135.15,,,ACTIVE,2024-07-15,2026-01-30,True,True,Axis Bank,BR717
ACC0006526,CUST007001,FIXED_DEPOSIT,6912562652,BANK4839,GBP,19947.13,18221.35,,2.05,ACTIVE,2013-01-02,2024-03-02,True,False,HDFC Bank,BR379
ACC0006527,CUST005910,CHECKING,7547627970,BANK5233,USD,15221.81,15171.45,,,ACTIVE,2022-02-26,2026-03-21,True,True,Chase,BR476
ACC0006528,CUST007367,INVESTMENT,2387009154,BANK9533,USD,0.0,0.0,,,FROZEN,2025-01-15,2026-02-04,False,False,Axis Bank,BR278
ACC0006529,CUST007013,CREDIT,6092799742,BANK7714,USD,23033.48,21679.8,46773.06,,DORMANT,2023-08-24,2025-11-07,True,False,Chase,BR604
ACC0006530,CUST007050,CHECKING,8752025098,BANK1721,USD,3221.18,3119.25,,,ACTIVE,2025-01-17,2026-04-23,False,False,HDFC Bank,BR536
ACC0006531,CUST001683,CREDIT,3765289943,BANK5828,INR,21007.8,20578.11,80520.12,,CLOSED,2011-10-24,2025-03-27,False,True,Axis Bank,BR658
ACC0006532,CUST004315,INVESTMENT,7119647464,BANK5386,USD,33777.33,29126.5,,,ACTIVE,2025-06-13,2026-01-24,True,False,Chase,BR180
ACC0006533,CUST009208,FIXED_DEPOSIT,1412855973,BANK4599,USD,30068.93,26112.45,,1.28,FROZEN,2024-07-29,2025-06-10,True,True,ICICI Bank,BR502
ACC0006534,CUST008214,FIXED_DEPOSIT,9669405195,BANK5414,USD,4830.81,4580.48,,1.72,ACTIVE,2022-10-29,2024-03-14,False,True,Chase,BR416
ACC0006535,CUST004219,INVESTMENT,4501078962,BANK8181,EUR,112.52,108.12,,,ACTIVE,2023-12-06,2026-03-06,False,False,Bank of America,BR243
ACC0006536,CUST002151,FIXED_DEPOSIT,9531382057,BANK3235,INR,168.43,148.09,,4.3,ACTIVE,2022-02-17,2022-07-16,False,False,ICICI Bank,BR331
ACC0006537,CUST001104,CHECKING,5882313899,BANK2554,INR,0.0,0.0,,,FROZEN,2014-12-30,2021-02-26,False,False,ICICI Bank,BR946
ACC0006538,CUST006006,CREDIT,5942560713,BANK9418,USD,21400.35,20984.48,68556.99,,ACTIVE,2019-01-08,2022-06-03,False,False,ICICI Bank,BR516
ACC0006539,CUST003877,SAVINGS,2757714435,BANK8228,EUR,31522.07,31240.42,,1.25,CLOSED,2023-01-15,2024-03-02,False,False,HDFC Bank,BR663
ACC0006540,CUST000575,INVESTMENT,2921011425,BANK3817,INR,43800.68,39374.49,,,CLOSED,2025-11-12,2025-11-29,False,True,Wells Fargo,BR116
ACC0006541,CUST004945,SAVINGS,2633574953,BANK9820,USD,13238.51,11644.71,,4.3,ACTIVE,2017-09-10,2023-10-03,True,False,Bank of America,BR637
ACC0006542,CUST004215,FIXED_DEPOSIT,5894126244,BANK5630,USD,0.0,0.0,,2.25,DORMANT,2017-05-01,2017-11-30,True,False,Bank of America,BR470
ACC0006543,CUST008516,SAVINGS,7231674309,BANK6471,GBP,12558.67,12074.26,,3.74,ACTIVE,2023-05-21,2025-09-06,True,False,HDFC Bank,BR335
ACC0006544,CUST005923,INVESTMENT,1413570122,BANK4544,INR,16269.11,14458.28,,,ACTIVE,2024-03-27,2025-03-29,False,False,Chase,BR697
ACC0006545,CUST000863,INVESTMENT,2186506523,BANK2600,EUR,6244.69,6164.75,,,CLOSED,2022-02-24,2025-08-15,False,False,Citibank,BR846
ACC0006546,CUST009768,FIXED_DEPOSIT,2108332018,BANK7990,GBP,2136.92,1890.02,,4.27,ACTIVE,2014-04-21,2022-04-28,False,False,Axis Bank,BR386
ACC0006547,CUST004422,CHECKING,3215495727,BANK3794,USD,16459.07,15203.68,,,ACTIVE,2022-06-09,2026-03-20,False,False,Wells Fargo,BR493
ACC0006548,CUST001286,FIXED_DEPOSIT,8286366445,BANK9929,USD,0.0,0.0,,3.91,CLOSED,2013-02-06,2018-01-04,False,False,Chase,BR705
ACC0006549,CUST001941,SAVINGS,3218169588,BANK5510,USD,8153.93,7431.38,,1.03,ACTIVE,2020-03-25,2024-04-05,True,False,Axis Bank,BR699
ACC0006550,CUST003684,INVESTMENT,2705772079,BANK7258,EUR,15464.31,14134.05,,,ACTIVE,2024-06-02,2026-03-19,False,True,Bank of America,BR390
ACC0006551,CUST005258,INVESTMENT,2133328672,BANK1132,INR,28759.47,26755.96,,,ACTIVE,2025-03-25,2025-10-30,True,True,ICICI Bank,BR646
ACC0006552,CUST005499,CREDIT,4237018697,BANK9411,USD,21613.94,20703.96,70847.25,,ACTIVE,2022-09-05,2022-09-30,True,False,Wells Fargo,BR161
ACC0006553,CUST003730,CHECKING,5456059201,BANK3974,EUR,749.21,691.5,,,ACTIVE,2021-11-18,2023-03-11,False,True,Citibank,BR511
ACC0006554,CUST007854,SAVINGS,2326004551,BANK8098,USD,0.0,0.0,,2.65,DORMANT,2025-04-22,2026-01-21,True,False,HDFC Bank,BR264
ACC0006555,CUST002256,SAVINGS,7169930545,BANK7815,USD,0.0,0.0,,2.66,ACTIVE,2024-01-28,2026-04-15,True,False,Bank of America,BR611
ACC0006556,CUST007605,CREDIT,4096248350,BANK1944,USD,13060.75,12025.45,24606.89,,DORMANT,2020-07-09,2021-07-16,False,False,Citibank,BR320
ACC0006557,CUST000579,FIXED_DEPOSIT,4279585983,BANK8599,GBP,20391.21,19362.81,,3.88,ACTIVE,2020-05-29,2023-09-27,True,False,Chase,BR734
ACC0006558,CUST001030,CREDIT,4511607156,BANK9115,USD,0.0,0.0,0.0,,ACTIVE,2019-08-30,2022-05-04,False,False,Axis Bank,BR524
ACC0006559,CUST008888,INVESTMENT,7769637104,BANK4032,INR,0.0,0.0,,,ACTIVE,2022-12-16,2025-09-04,False,True,Axis Bank,BR292
ACC0006560,CUST000857,CREDIT,4204695549,BANK8256,GBP,20933.75,20495.91,61009.26,,ACTIVE,2010-07-17,2026-02-12,False,True,Chase,BR890
ACC0006561,CUST007582,INVESTMENT,8822307672,BANK7496,USD,8725.57,7427.62,,,ACTIVE,2023-09-18,2025-07-20,True,False,Chase,BR171
ACC0006562,CUST005662,CHECKING,6114137268,BANK9643,USD,20838.89,20650.49,,,ACTIVE,2013-05-27,2014-01-31,False,False,Wells Fargo,BR123
ACC0006563,CUST009149,CHECKING,1370756045,BANK2960,INR,0.0,0.0,,,ACTIVE,2025-09-28,2025-11-23,False,False,Bank of America,BR368
ACC0006564,CUST003172,INVESTMENT,7103433721,BANK3741,INR,9349.15,8983.12,,,ACTIVE,2025-10-13,2025-11-27,True,False,Wells Fargo,BR645
ACC0006565,CUST008735,CREDIT,9391150223,BANK5904,USD,21102.96,18363.1,74221.81,,ACTIVE,2025-07-05,2025-09-01,True,False,Chase,BR859
ACC0006566,CUST003892,FIXED_DEPOSIT,4513693299,BANK4327,USD,4965.05,4288.28,,2.87,ACTIVE,2015-07-25,2017-06-09,False,False,HDFC Bank,BR140
ACC0006567,CUST004808,CREDIT,4393006361,BANK6830,INR,41770.31,40323.44,109755.6,,ACTIVE,2020-02-25,2021-11-06,True,False,HDFC Bank,BR664
ACC0006568,CUST001790,CHECKING,3899147824,BANK1808,EUR,27376.96,24472.97,,,FROZEN,2025-01-23,2025-05-29,True,False,Wells Fargo,BR489
ACC0006569,CUST004603,INVESTMENT,2759453343,BANK9102,USD,27723.54,27317.21,,,ACTIVE,2016-07-26,2022-07-20,True,True,Axis Bank,BR553
ACC0006570,CUST008060,CREDIT,4658393640,BANK4318,GBP,0.0,0.0,0.0,,ACTIVE,2020-03-28,2023-02-02,False,True,HDFC Bank,BR114
ACC0006571,CUST008121,INVESTMENT,9017325878,BANK4305,EUR,4610.15,4342.0,,,ACTIVE,2023-12-31,2026-02-27,False,True,Wells Fargo,BR205
ACC0006572,CUST006487,SAVINGS,6820383844,BANK8584,EUR,3698.36,3274.03,,2.61,DORMANT,2020-05-14,2023-07-05,True,False,ICICI Bank,BR840
ACC0006573,CUST003222,CREDIT,5611529822,BANK2525,EUR,4193.19,3963.97,14105.1,,ACTIVE,2022-08-21,2023-03-16,False,False,ICICI Bank,BR201
ACC0006574,CUST005904,FIXED_DEPOSIT,9308436108,BANK2608,EUR,0.0,0.0,,1.54,ACTIVE,2023-05-30,2026-03-04,True,False,Wells Fargo,BR903
ACC0006575,CUST003254,SAVINGS,7922578550,BANK2519,USD,7736.58,7497.99,,1.44,ACTIVE,2023-07-01,2024-10-26,True,True,HDFC Bank,BR638
ACC0006576,CUST000703,CHECKING,1770697909,BANK1193,USD,10682.92,9395.43,,,ACTIVE,2017-07-03,2018-05-24,False,False,Bank of America,BR936
ACC0006577,CUST006383,CREDIT,6641465812,BANK4615,USD,8188.71,7527.23,27278.04,,ACTIVE,2022-06-16,2022-07-11,False,False,ICICI Bank,BR816
ACC0006578,CUST000347,CREDIT,5018260807,BANK7448,INR,8812.82,8467.7,16562.79,,ACTIVE,2009-06-26,2011-10-27,False,True,ICICI Bank,BR450
ACC0006579,CUST005442,SAVINGS,2130866703,BANK1554,USD,0.0,0.0,,1.15,ACTIVE,2025-08-21,2025-12-13,True,False,HDFC Bank,BR197
ACC0006580,CUST008769,CREDIT,8290118704,BANK3042,USD,0.0,0.0,0.0,,ACTIVE,2025-10-27,2026-03-30,False,False,Wells Fargo,BR757
ACC0006581,CUST003340,SAVINGS,8446709185,BANK8478,EUR,1138.89,972.05,,2.23,ACTIVE,2023-01-01,2026-04-11,False,True,HDFC Bank,BR524
ACC0006582,CUST007828,SAVINGS,5285240685,BANK8328,USD,37419.28,34952.45,,1.48,ACTIVE,2025-07-30,2026-04-09,True,True,ICICI Bank,BR822
ACC0006583,CUST002791,FIXED_DEPOSIT,5021786477,BANK3282,USD,0.0,0.0,,2.18,ACTIVE,2016-02-06,2020-07-05,True,False,ICICI Bank,BR200
ACC0006584,CUST009659,SAVINGS,1820732087,BANK4227,USD,0.0,0.0,,3.25,ACTIVE,2017-02-03,2020-11-17,False,False,Citibank,BR864
ACC0006585,CUST002013,CHECKING,3367507098,BANK8811,USD,21757.54,19534.83,,,ACTIVE,2025-06-24,2025-08-19,False,True,Bank of America,BR743
ACC0006586,CUST003819,CREDIT,1995867587,BANK4554,USD,40065.27,39686.46,153797.74,,ACTIVE,2021-06-15,2023-05-26,True,True,Axis Bank,BR336
ACC0006587,CUST009116,CHECKING,9928465785,BANK9338,USD,31535.43,30229.27,,,ACTIVE,2022-08-05,2023-06-23,True,False,HDFC Bank,BR461
ACC0006588,CUST003209,INVESTMENT,5102839460,BANK5087,USD,11284.71,10767.22,,,FROZEN,2021-08-17,2023-05-11,True,False,Citibank,BR564
ACC0006589,CUST002786,INVESTMENT,9456418470,BANK4453,EUR,0.0,0.0,,,FROZEN,2025-10-20,2026-03-26,True,False,Wells Fargo,BR818
ACC0006590,CUST009849,CHECKING,4242611609,BANK3775,USD,5406.7,5050.47,,,ACTIVE,2008-06-01,2025-01-06,False,False,Citibank,BR406
ACC0006591,CUST006555,FIXED_DEPOSIT,9962105973,BANK1756,USD,10987.99,9847.64,,1.07,ACTIVE,2022-02-01,2025-08-16,False,False,Citibank,BR909
ACC0006592,CUST005133,SAVINGS,1502273739,BANK1192,EUR,3065.88,3059.44,,2.49,ACTIVE,2025-02-18,2025-07-17,True,True,Citibank,BR532
ACC0006593,CUST005790,INVESTMENT,5321972417,BANK3317,USD,13354.22,12375.66,,,ACTIVE,2017-06-23,2023-01-09,True,False,HDFC Bank,BR304
ACC0006594,CUST004849,CREDIT,4977556176,BANK7115,USD,580.6,544.16,1500.46,,ACTIVE,2025-05-03,2025-11-25,False,False,ICICI Bank,BR679
ACC0006595,CUST003314,CREDIT,5046031715,BANK8047,USD,0.0,0.0,0.0,,ACTIVE,2020-03-01,2022-02-09,False,True,HDFC Bank,BR557
ACC0006596,CUST002939,INVESTMENT,9998533434,BANK9599,USD,31694.23,29818.67,,,ACTIVE,2023-06-04,2025-04-28,False,False,Axis Bank,BR653
ACC0006597,CUST000291,CHECKING,6756633136,BANK5073,GBP,27983.37,25055.78,,,ACTIVE,2017-01-27,2023-11-22,True,False,Wells Fargo,BR965
ACC0006598,CUST005649,CHECKING,7798374164,BANK5129,USD,11593.3,10558.14,,,ACTIVE,2016-09-29,2020-08-04,True,True,Chase,BR145
ACC0006599,CUST006383,SAVINGS,6990347546,BANK3415,USD,0.0,0.0,,3.58,ACTIVE,2014-08-18,2025-01-21,False,False,ICICI Bank,BR289
ACC0006600,CUST000496,CREDIT,2820190052,BANK9820,EUR,8194.0,7968.28,14611.41,,ACTIVE,2024-02-14,2025-03-16,True,False,ICICI Bank,BR271
